source,target
raffield2019,pollard2012
lund2021,poulsen2011
borake2018,poulsen2011
lund2021,price2000
barrett2008,price2000
barrett2010,price2000
lund2015,price2000
price2020,price2000
lund2021,price2002
aannestad2018,price2002
amundsen2017,price2002
becker2012,price2002
barrett2008,price2002
baug2019,price2002
barrett2010,price2002
bergstol2004,price2002
carver2015,price2002
eriksen2013,price2002
chenery2014,price2002
edberg2019,price2002
fahlander2018,price2002
fahlander2016,price2002
gardela2018,price2002
frei2012,price2002
gustin2017,price2002
keller2016,price2002
krzewinska2018,price2002
linderholm2008,price2002
lund2008,price2002
kristjansdottir2015,price2002
kastholm2016,price2002
knudson2012,price2002
lund2005,price2002
lund2015,price2002
lund2013,price2002
lucas2007,price2002
lund2019,price2002
lund2006,price2002
milek2012,price2002
lund2016,price2002
lund2017,price2002
price2014,price2002
odeback2018,price2002
osullivan2015,price2002
raffield2016,price2002
price2010,price2002
peschel2017,price2002
price2006,price2002
price2014a,price2002
price2020,price2002
price2011,price2002
price2019,price2002
price2008a,price2002
raffield2018,price2002
price2018,price2002
price2012,price2002
raffield2019,price2002
rosengren2010,price2002
ulriksen2018,price2002
wickholm2006,price2002
skre2019,price2002
williams2016,price2002
moen2020,price2002
lund2021,price2001
hillerdal2010,price2001
lund2008,price2001
knudson2012,price2001
price2014,price2001
lund2021,price2008
barndon2018,price2008
eriksen2013,price2008
gardela2015,price2008
lund2020,price2008
leslie2015,price2008
lund2013,price2008
lund2019,price2008
lund2016,price2008
price2014,price2008
osullivan2015,price2008
raffield2016,price2008
price2010,price2008
price2014a,price2008
raninen2014,price2008
price2019,price2008
price2008a,price2008
ulriksen2018,price2008
williams2016,price2008
lund2021,price2010
eriksen2013,price2010
fahlander2018,price2010
fahlander2016,price2010
gardela2015,price2010
gardela2018,price2010
harris2017,price2010
leonard2011,price2010
lund2019,price2010
price2014,price2010
odeback2018,price2010
price2014a,price2010
price2011,price2010
price2019,price2010
price2018,price2010
raffield2018,price2010
toplak2018,price2010
zoega2017,price2010
williams2014,price2010
williams2016,price2010
lund2021,price2014
barndon2018,price2014
baug2019,price2014
lund2020,price2014
lund2019,price2014
lund2016,price2014
lund2017,price2014
raffield2016,price2014
peschel2017,price2014
price2019,price2014
williams2016,price2014
lund2021,price2018
carver2015,price2018
krzewinska2018,price2018
price2018,price2018
price2020,price2018
price2019,price2018
reiter2019,price2018
lund2021,price2019
edberg2019,price2019
lund2019,price2019
raffield2016,price2019
raffield2019,price2019
lund2021,price2012
fredriksen2014,price2012
frei2012,price2012
henriksen2017,price2012
krzewinska2018,price2012
price2014,price2012
price2018,price2012
peschel2017,price2012
price2020,price2012
price2012,price2012
price2019,price2012
toplak2018,price2012
lund2021,price2016
aannestad2018,price2016
baug2019,price2016
hennius2018,price2016
price2018,price2016
odeback2018,price2016
raffield2016,price2016
price2020,price2016
lund2021,price2020
gardela2018,price2020
raffield2016,price2020
lund2021,raffield2014
hadley2018,raffield2014
hadley2016,raffield2014
lund2015,raffield2014
lund2021,raffield2016
gardela2018,raffield2016
griffiths2019,raffield2016
hadley2018,raffield2016
odeback2018,raffield2016
raffield2016,raffield2016
raffield2019,raffield2016
raffield2018,raffield2016
moen2020,raffield2016
lund2021,raffield2019
raffield2016,raffield2019
lund2021,raffield2017
baug2019,raffield2017
raffield2016,raffield2017
raffield2018,raffield2017
raffield2019,raffield2017
lund2021,raffield2018
price2019,raffield2018
lund2021,raja2018
croix2019,raja2018
lund2021,rasmussen2014
imer2014,rasmussen2014
tummuscheit2014,rasmussen2014
lund2021,ravn2012
lund2021,rebkowski2019
lund2021,richards2018
hadley2018,richards2018
lund2021,richards2012
hadley2018,richards2012
hadley2016,richards2012
richards2018,richards2012
lund2021,roesdahl2014
ashby2015,roesdahl2014
beck2018,roesdahl2014
christiansen2019,roesdahl2014
feveile2017,roesdahl2014
goodchild2017,roesdahl2014
jessen2016,roesdahl2014
stott2019,roesdahl2014
lund2021,rogers2020
hilberg2014,rogers2020
mcleod2011,rogers2020
lund2021,rohdesloth2012
lund2021,roslund2007
gardela2015,roslund2007
gustin2017,roslund2007
krzewinska2018,roslund2007
roslund2015,roslund2007
raffield2019,roslund2007
roslund2017,roslund2007
roslund2013,roslund2007
skre2011b,roslund2007
lund2021,roslund2013
lund2021,roslund2015
lund2021,rosvold2019
lund2021,rundberget2017
lund2021,rundkvist2015
kalmring2017,rundkvist2015
lund2021,runge2018
runge2018,runge2018
stott2019,runge2018
lund2021,russel2014
hadley2018,russel2014
hadley2016,russel2014
kelly2015,russel2014
raffield2016,russel2014
rogers2020,russel2014
lund2021,said1978
kristjansdottir2015,said1978
nielsen2011,said1978
lund2021,sanmark2017
mainland2018,sanmark2017
zachrisson2017,sanmark2017
lund2021,sanmark2013
raffield2014,sanmark2013
stene2017,sanmark2013
lund2021,schietzel2014
gardela2018,schietzel2014
hilberg2018,schietzel2014
odeback2018,schietzel2014
lund2021,schmid2017
lund2021,schneidhofer2017
tonning2020,schneidhofer2017
lund2021,schultze2008
croix2015,schultze2008
hilberg2018,schultze2008
hilberg2014,schultze2008
kalmring2012,schultze2008
lund2021,semple2013
lund2016,semple2013
lund2021,sharples2020
lund2021,sindbaek2007
ashby2015,sindbaek2007
barrett2008,sindbaek2007
barrett2010,sindbaek2007
baug2017,sindbaek2007
carver2015,sindbaek2007
croix2019,sindbaek2007
glorstad2017,sindbaek2007
hennius2018,sindbaek2007
holst2014,sindbaek2007
lund2008,sindbaek2007
jessen2016,sindbaek2007
kristjansdottir2015,sindbaek2007
lund2017,sindbaek2007
lund2016,sindbaek2007
osullivan2015,sindbaek2007
pedersen2017,sindbaek2007
sindbaek2007,sindbaek2007
raninen2014,sindbaek2007
sindbaek2014,sindbaek2007
svendsen2016,sindbaek2007
vonholstein2014,sindbaek2007
sindbaek2017,sindbaek2007
svendsen2019,sindbaek2007
williams2015,sindbaek2007
lund2021,sindbaek2011
aannestad2018,sindbaek2011
ashby2015,sindbaek2011
baug2019,sindbaek2011
borake2018,sindbaek2011
croix2015,sindbaek2011
christiansen2019,sindbaek2011
croix2019,sindbaek2011
ellingsen2019,sindbaek2011
glorstad2015,sindbaek2011
gullbekk2014,sindbaek2011
hrnjic2018,sindbaek2011
hennius2018,sindbaek2011
raffield2016,sindbaek2011
raninen2014,sindbaek2011
raffield2018,sindbaek2011
skre2017,sindbaek2011
sindbaek2017,sindbaek2011
stene2017,sindbaek2011
vesteinsson2016,sindbaek2011
lund2021,sindbaek2013
ashby2015,sindbaek2013
croix2015,sindbaek2013
lund2021,sindbaek2017
baug2019,sindbaek2017
croix2019,sindbaek2017
sindbaek2018,sindbaek2017
lund2021,sindbaek2018
croix2019,sindbaek2018
lund2021,skre2008
baug2017,skre2008
croix2015,skre2008
fabech2013,skre2008
gullbekk2014,skre2008
hadley2016,skre2008
hillerdal2010,skre2008
lund2019,skre2008
price2010,skre2008
raffield2019,skre2008
sindbaek2011,skre2008
wouters2016,skre2008
skre2011a,skre2008
skre2019,skre2008
skre2017,skre2008
skre2011b,skre2008
stene2017,skre2008
lund2021,skre2011
aannestad2018,skre2011
baug2019,skre2011
bill2016,skre2011
croix2019,skre2011
croix2015,skre2011
borake2018,skre2011
hilberg2014,skre2011
ijssennagger2013,skre2011
richards2018,skre2011
skre2017,skre2011
oye2014,skre2011
lund2021,skre2017
ellingsen2019,skre2017
loftsgarden2019,skre2017
pilo2020,skre2017
raffield2019,skre2017
price2018,skre2017
skre2017,skre2017
lund2021,skre2019
gullbekk2014,skre2019
lund2021,soderberg2005
andren2013,soderberg2005
borake2018,soderberg2005
eriksen2013,soderberg2005
fabech2013,soderberg2005
ellingsen2019,soderberg2005
fallgren2008,soderberg2005
holst2013,soderberg2005
jessen2016,soderberg2005
osullivan2015,soderberg2005
poulsen2011,soderberg2005
skre2019,soderberg2005
lund2021,solli2002
amundsen2017,solli2002
bergstol2004,solli2002
christensen2013,solli2002
eriksen2013,solli2002
jahnsen2016,solli2002
lund2015,solli2002
lund2013,solli2002
lund2017,solli2002
lund2016,solli2002
nielsen2011,solli2002
price2019,solli2002
lund2021,solli2018
pilo2020,solli2018
lund2021,solli2011
stene2017,solli2011
lund2021,spangen2006
lund2021,staecker2004
lund2008,staecker2004
lund2020,staecker2004
lund2005,staecker2004
lund2006,staecker2004
oehrl2017,staecker2004
lund2010,staecker2004
ahfeldt2015,staecker2004
lund2021,stanislawski2013
croix2015,stanislawski2013
gardela2015,stanislawski2013
lund2021,stanislawski2014
lund2021,star2017
hennius2018,star2017
star2017,star2017
lund2021,steinforth2015
hadley2016,steinforth2015
richards2018,steinforth2015
lund2021,stene2017
loftsgarden2019,stene2017
pilo2020,stene2017
rosvold2019,stene2017
lund2021,stidsing2014
borake2018,stidsing2014
christiansen2019,stidsing2014
lund2021,stott2019
lund2021,sutherland2009
sutherland2015,sutherland2009
lund2021,svanberg2003
aannestad2018,svanberg2003
androshchuk2010,svanberg2003
barrett2008,svanberg2003
barrett2010,svanberg2003
croix2019,svanberg2003
eriksen2013,svanberg2003
croix2015,svanberg2003
gardela2015,svanberg2003
gardela2018,svanberg2003
halstadmcguire2010,svanberg2003
gustin2017,svanberg2003
holst2014,svanberg2003
jahnsen2016,svanberg2003
kershaw2009,svanberg2003
lund2008,svanberg2003
kristjansdottir2015,svanberg2003
lund2004,svanberg2003
lund2013,svanberg2003
lund2019,svanberg2003
lucas2007,svanberg2003
lund2017,svanberg2003
lund2016,svanberg2003
price2010,svanberg2003
price2019,svanberg2003
price2008a,svanberg2003
ulriksen2018,svanberg2003
skre2019,svanberg2003
toplak2018,svanberg2003
skre2011b,svanberg2003
williams2014,svanberg2003
williams2016,svanberg2003
moen2020,svanberg2003
lund2021,svendsen2016
svendsen2016,svendsen2016
svendsen2019,svendsen2016
lund2021,svendsen2019
lund2021,svensson2018
lund2021,svensson2009
sanmark2013,svensson2009
lund2021,thate2007
andren2013,thate2007
artelius2013,thate2007
beck2017,thate2007
eriksen2013,thate2007
fahlander2018,thate2007
fahlander2016,thate2007
lund2016,thate2007
zoega2017,thate2007
williams2016,thate2007
lund2021,tonning2020
tonning2020,tonning2020
lund2021,toplak2015
toplak2018,toplak2015
lund2021,toplak2016
toplak2018,toplak2016
lund2021,trinks2014
lund2021,tummuscheit2011
tummuscheit2014,tummuscheit2011
lund2021,turner2006
raffield2014,turner2006
lund2021,tveiten2017
barndon2018,tveiten2017
loftsgarden2019,tveiten2017
lund2021,ulriksen2018
lund2021,ulriksen2019
lund2021,vedeler2014
lund2021,vesteinsson2016
hartman2017,vesteinsson2016
lund2021,vesteinsson2012
catlin2016,vesteinsson2012
schmid2017,vesteinsson2012
vesteinsson2012,vesteinsson2012
lund2021,vesteinsson2014
catlin2016,vesteinsson2014
hartman2017,vesteinsson2014
schmid2017,vesteinsson2014
lund2021,voncarnapbornheim2014
croix2019,voncarnapbornheim2014
hilberg2018,voncarnapbornheim2014
lund2021,vonholstein2014
ashby2015,vonholstein2014
rosvold2019,vonholstein2014
lund2021,vonholstein2016
lund2021,wallace2016
raffield2019,wallace2016
lund2021,warmlander2015
lund2021,wicker2012
raffield2018,wicker2012
raffield2019,wicker2012
lund2021,wickham2005
ashby2015,wickham2005
barrett2008,wickham2005
barrett2010,wickham2005
carver2015,wickham2005
hilberg2018,wickham2005
holst2014,wickham2005
holst2010,wickham2005
poulsen2011,wickham2005
price2018,wickham2005
sindbaek2011,wickham2005
sindbaek2017,wickham2005
frei2015,wickham2005
lund2021,wickholm2006
lund2013,wickholm2006
lund2016,wickholm2006
lund2021,williams2014
aannestad2018,williams2014
gardela2018,williams2014
hadley2018,williams2014
harris2017,williams2014
kershaw2017,williams2014
lund2016,williams2014
price2018,williams2014
williams2016,williams2014
lund2021,williams2015
aannestad2018,williams2015
hadley2018,williams2015
hadley2016,williams2015
richards2018,williams2015
williams2016,williams2015
lund2021,williams2020
raffield2016,williams2020
lund2021,williams2016
barndon2018,williams2016
hadley2018,williams2016
lund2020,williams2016
lund2021,wilson2018
lund2021,wouters2016
croix2019,wouters2016
lund2021,zachrisson2004
amundsen2017,zachrisson2004
andren2013,zachrisson2004
eriksen2013,zachrisson2004
fabech2013,zachrisson2004
fischer2011,zachrisson2004
lund2015,zachrisson2004
lund2013,zachrisson2004
price2014,zachrisson2004
zachrisson2014a,zachrisson2004
lund2021,zachrisson2011
amundsen2017,zachrisson2011
kalmring2017,zachrisson2011
ljungkvist2015,zachrisson2011
lund2016,zachrisson2011
zachrisson2017,zachrisson2011
zachrisson2014a,zachrisson2011
lund2021,zachrisson2017
fahlander2018,zachrisson2017
skre2019,zachrisson2017
lund2021,zachrisson2018
lund2021,zori2014
lund2021,zori2013
mainland2018,zori2013
lund2021,abrams2012
croix2015,abrams2012
kristjansdottir2015,abrams2012
osullivan2015,abrams2012
raffield2016,abrams2012
lund2021,strand2011
lund2021,strand2001
lund2021,andren2014
kristjansdottir2015,andren2014
oehrl2017,andren2014
zachrisson2017,andren2014
skre2019,andren2014
williams2016,andren2014
lund2021,barndon2018
lund2021,birkett2020
lund2021,bitzthorsen2018
lund2021,brorsson2010
lund2021,cooijmans2020
lund2021,christiansen2014
croix2019,christiansen2014
christiansen2019,christiansen2014
jessen2016,christiansen2014
lund2021,dobat2010
croix2019,dobat2010
christiansen2019,dobat2010
jessen2016,dobat2010
pedersen2015,dobat2010
price2011,dobat2010
lund2021,ellingsen2019
lund2021,eriksen2013
amundsen2017,eriksen2013
williams2016,eriksen2013
lund2021,fabech2013
carver2015,fabech2013
lund2021,feveile2012
ashby2015,feveile2012
croix2015,feveile2012
croix2019,feveile2012
lund2021,gardela2016
gardela2018,gardela2016
kastholm2016,gardela2016
williams2016,gardela2016
lund2021,gjerde2009
amundsen2017,gjerde2009
lund2021,glorstad2010
aannestad2018,glorstad2010
burstrom2015,glorstad2010
ellingsen2019,glorstad2010
lund2019,glorstad2010
pedersen2017,glorstad2010
stene2017,glorstad2010
lund2021,glorstad2017
pilo2020,glorstad2017
moen2020,glorstad2017
lund2021,gotfredsen2014
gotfredsen2014,gotfredsen2014
mainland2018,gotfredsen2014
lund2021,graslund2010
williams2014,graslund2010
williams2016,graslund2010
lund2021,grundvad2017
lund2021,grupe2013
lund2021,gullbekk2014
kershaw2017,gullbekk2014
skre2017,gullbekk2014
lund2021,gustafsson2013
christiansen2019,gustafsson2013
gustafsson2016,gustafsson2013
lund2021,gustavsson2015
hennius2018,gustavsson2015
lund2021,gustin2017
price2018,gustin2017
lund2021,smith2013
lund2017,smith2013
lund2021,helmbrecht2012
lund2021,henriksen2014
lund2021,jackson2018
lund2021,kemmers2011
lund2021,kershaw2009
ijssennagger2015,kershaw2009
kershaw2016,kershaw2009
kershaw2017,kershaw2009
neiss2016,kershaw2009
osullivan2015,kershaw2009
lund2021,kershaw2017
hadley2018,kershaw2017
mcleod2011,kershaw2017
richards2018,kershaw2017
lund2021,laroche1997
lund2021,lemm2013
goodchild2017,lemm2013
lund2021,linderholm2008
arneborg2012,linderholm2008
chenery2014,linderholm2008
gustin2017,linderholm2008
helama2017,linderholm2008
krzewinska2018,linderholm2008
knudson2012,linderholm2008
naumann2014,linderholm2008
price2018,linderholm2008
pollard2012,linderholm2008
lund2021,lund2004
androshchuk2010,lund2004
baastrup2014,lund2004
borake2018,lund2004
lund2008,lund2004
lund2005,lund2004
lund2015,lund2004
lund2013,lund2004
lund2010,lund2004
lund2006,lund2004
lund2017,lund2004
lund2021,lynnerup2014
jackson2018,lynnerup2014
lund2021,martin2020
lund2021,mcanany2010
lund2021,morawiec2009
gardela2015,morawiec2009
lund2021,myrberg2008
kemmers2011,myrberg2008
sanmark2013,myrberg2008
lund2021,naum2004
price2012,naum2004
lund2021,nordeide2011
kristjansdottir2015,nordeide2011
williams2014,nordeide2011
williams2016,nordeide2011
lund2021,olsson2004
kalmring2012,olsson2004
lund2021,osullivan2015
osullivan2015,osullivan2015
lund2021,price2006
frei2012,price2006
knudson2012,price2006
montgomery2014,price2006
peschel2017,price2006
price2014,price2006
price2012,price2006
vesteinsson2012,price2006
lund2021,price2015
abrams2012,price2015
gardela2018,price2015
krzewinska2018,price2015
price2018,price2015
raffield2016,price2015
price2020,price2015
price2019,price2015
raffield2019,price2015
reiter2019,price2015
lund2021,raninen2014
croix2015,raninen2014
roslund2017,raninen2014
lund2021,ratican2020
lund2021,reiter2019
lund2021,roesdahl2009
lund2021,rosengren2010
lund2021,roslund2005
lund2021,roslund2017
price2018,roslund2017
lund2021,rundkvist2010
christiansen2019,rundkvist2010
sindbaek2014,rundkvist2010
lund2021,rundkvist2011
williams2014,rundkvist2011
williams2016,rundkvist2011
lund2021,rostad2016
baug2019,rostad2016
lund2021,sheehan2013
aannestad2018,sheehan2013
williams2015,sheehan2013
lund2021,sindbaek2009
christiansen2019,sindbaek2009
osullivan2015,sindbaek2009
raninen2014,sindbaek2009
skre2019,sindbaek2009
stene2017,sindbaek2009
