source,target
raffield2015,loe2014
toplak2015,loe2014
lund2021,loftsgarden2019
lund2021,lucas2007
lucas2007,lucas2007
mainland2018,lucas2007
price2010,lucas2007
lund2021,lund2005
backdanielsson2016,lund2005
eriksen2013,lund2005
lund2008,lund2005
lund2020,lund2005
lund2015,lund2005
lund2013,lund2005
lund2006,lund2005
lund2010,lund2005
lund2016,lund2005
lund2017,lund2005
raffield2014,lund2005
lund2021,lund2006
burstrom2015,lund2006
ijssennagger2013,lund2006
lund2008,lund2006
lund2015,lund2006
lund2010,lund2006
raffield2014,lund2006
pedersenndb,lund2006
lund2021,lund2008
bill2016,lund2008
lund2015,lund2008
lund2013,lund2008
lund2010,lund2008
lund2016,lund2008
raffield2014,lund2008
skre2019,lund2008
lund2021,lund2009
aannestad2018,lund2009
andren2013,lund2009
andrennd,lund2009
bill2012,lund2009
burstrom2015,lund2009
eriksen2013,lund2009
heenpettersen2018,lund2009
lund2020,lund2009
lund2015,lund2009
lund2013,lund2009
lund2016,lund2009
lund2017,lund2009
price2018,lund2009
spangennd,lund2009
skre2019,lund2009
lund2021,lund2010
burstrom2015,lund2010
lund2015,lund2010
lund2013,lund2010
lund2017,lund2010
raffield2014,lund2010
lund2021,lund2013
aannestad2018,lund2013
barndon2018,lund2013
becket2013,lund2013
fahlander2018,lund2013
fahlander2016,lund2013
kristjansdottir2015,lund2013
lund2020,lund2013
lund2015,lund2013
lund2019,lund2013
lund2016,lund2013
lund2017,lund2013
price2014,lund2013
NOAUTHOR28,lund2013
zoega2017,lund2013
williams2016,lund2013
lund2021,lund2015
amundsen2017,lund2015
lund2017,lund2015
lund2021,lund2020
lund2021,lund2016
heenpettersen2018,lund2016
lund2020,lund2016
lund2021,lund2019
raffield2016,lund2019
lund2021,macphail2013
cannellnd,macphail2013
macphail2016,macphail2013
macphail2013,macphail2013
schneidhofer2017,macphail2013
lund2021,macphail2016
lund2021,madsen2010
lund2021,magi2011
magi2015,magi2011
lund2021,magi2015
lund2021,magi2018
lund2021,magi2019
lund2021,magnell2010
andrennd,magnell2010
gotfredsen2014,magnell2010
mainland2018,magnell2010
lund2021,mainland2018
lund2021,majchczack2018
lund2021,mannering2013
lund2021,mcleod2011
gardela2018,mcleod2011
harris2017,mcleod2011
mcleod2011,mcleod2011
osullivan2015,mcleod2011
moen2020,mcleod2011
lund2021,mehler2015
lund2021,melheim2016
price2018,melheim2016
lund2021,merkel2016
hrnjic2018,merkel2016
kalmring2018,merkel2016
lund2021,mikhaylov2016
lund2021,milek2012
croix2019,milek2012
devos2013,milek2012
ellingsen2019,milek2012
kristjansdottir2015,milek2012
macphail2016,milek2012
milek2012,milek2012
milek2013,milek2012
wouters2016,milek2012
lund2021,milek2013
cannellnd,milek2013
devos2013,milek2013
lund2021,moen2011
NOAUTHOR8,moen2011
hedenstiernajonson2017,moen2011
odeback2018,moen2011
price2019,moen2011
raffield2018,moen2011
moen2020,moen2011
lund2021,moen2019
lund2019,moen2019
moen2020,moen2019
lund2021,moen2020
lund2021,moesgaard2015
runge2018,moesgaard2015
lund2021,montgomery2014
griffiths2019,montgomery2014
harris2017,montgomery2014
raffield2015,montgomery2014
lund2021,mozdzioch2013
lund2021,mulk2007
lund2021,myhre2015
bill2017,myhre2015
bill2019,myhre2015
raffield2016,myhre2015
price2018,myhre2015
pedersen2019,myhre2015
raffield2019,myhre2015
sheehannd,myhre2015
tonning2020,myhre2015
skre2019,myhre2015
lund2021,myrberg2009
burstrom2014,myrberg2009
burstrom2015,myrberg2009
kemmers2011,myrberg2009
lund2016,myrberg2009
lund2017,myrberg2009
NOAUTHOR18,myrberg2009
williams2016,myrberg2009
lund2021,myrberg2007
NOAUTHOR18,myrberg2007
lund2021,naum2007
price2012,naum2007
lund2021,naum2008
croix2015,naum2008
glorstad2012,naum2008
gardela2015,naum2008
gustin2017,naum2008
ingvardson2012,naum2008
price2012,naum2008
lund2021,naumann2014
harris2017,naumann2014
krzewinska2015,naumann2014
lund2016,naumann2014
lund2021,neiss2016
warmlander2015,neiss2016
lund2021,nielsen2011
baastrup2014,nielsen2011
christiansen2019,nielsen2011
lund2019,nielsen2011
lund2021,nordahl2018
lund2021,nordeide2016
lund2021,norstein2020
lund2021,nosov2018
lund2021,odeback2018
gardela2018,odeback2018
raffield2019,odeback2018
lund2021,oehrl2017
oehrl2017,oehrl2017
oehrl2019,oehrl2017
lund2021,oehrl2019
lund2021,opedal2010
bill2017,opedal2010
bill2019,opedal2010
lund2021,oye2013
jackson2018,oye2013
lund2021,oye2014
lund2021,paterson2014
harris2017,paterson2014
harrison2015,paterson2014
montgomery2014,paterson2014
odeback2018,paterson2014
osullivan2015,paterson2014
williams2016,paterson2014
lund2021,pearson2018
lund2021,pedersen2004
abrams2012,pedersen2004
artelius2013,pedersen2004
baastrup2014,pedersen2004
fahlander2018,pedersen2004
fahlander2016,pedersen2004
lund2008,pedersen2004
lund2015,pedersen2004
pedersennd,pedersen2004
lund2017,pedersen2004
pedersen2006,pedersen2004
wrcnd,pedersen2004
rogers2020,pedersen2004
sindbaek2017,pedersen2004
lund2021,pedersen2009
gardela2018,pedersen2009
gustafssonnd,pedersen2009
pedersennda,pedersen2009
price2011,pedersen2009
lund2021,pedersen2014
aannestad2018,pedersen2014
christiansen2019,pedersen2014
gardela2018,pedersen2014
kalmring2018,pedersen2014
NOAUTHOR14,pedersen2014
lund2019,pedersen2014
odeback2018,pedersen2014
price2019,pedersen2014
raffield2019,pedersen2014
NOAUTHOR28,pedersen2014
moen2020,pedersen2014
lund2021,pedersen2019
gullbekk2014,pedersen2019
lund2021,pedersen2015
christiansen2019,pedersen2015
croix2019,pedersen2015
pedersen2015,pedersen2015
pedersennda,pedersen2015
pedersen2017,pedersen2015
pedersen2019,pedersen2015
lund2021,pedersen2016
croix2019,pedersen2016
kalmring2018,pedersen2016
pedersen2017,pedersen2016
NOAUTHOR28,pedersen2016
williams2015,pedersen2016
lund2021,pedersen2017
lund2021,perry2016
hadley2016,perry2016
lund2021,perry2019
lund2021,peschel2017
hedenstiernajonson2017,peschel2017
peschel2017,peschel2017
price2020,peschel2017
price2019,peschel2017
lund2021,pilo2005
fredriksen2014,pilo2005
lund2005,pilo2005
milek2012,pilo2005
lund2021,pilo2018
lund2019,pilo2018
pilo2020,pilo2018
solli2018,pilo2018
lund2021,pilo2020
NOAUTHOR32,pilo2020
lund2021,pluskowski2010
kristjansdottir2015,pluskowski2010
lund2021,pollard2012
buckberry2014,pollard2012
jarman2018,pollard2012
montgomery2014,pollard2012
raffield2016,pollard2012
raffield2019,pollard2012
lund2021,poulsen2011
borake2018,poulsen2011
lund2021,price2000
barrett2008,price2000
barrett2010,price2000
frei2011,price2000
gardela2007,price2000
lund2015,price2000
pricend,price2000
price2020,price2000
pricendb,price2000
lund2021,price2002
aannestad2018,price2002
amundsen2017,price2002
arwillnordbladh2012,price2002
arwillnordbladhnd,price2002
arwillnordbladh2013,price2002
becker2012,price2002
barrett2008,price2002
baug2019,price2002
barrett2010,price2002
bergstol2004,price2002
carver2015,price2002
eriksen2013,price2002
chenery2014,price2002
edberg2019,price2002
fahlander2018,price2002
NOAUTHOR8,price2002
frei2011,price2002
fahlander2016,price2002
gardela2007,price2002
gardela2018,price2002
frei2012,price2002
gardeland,price2002
gustin2017,price2002
heenpettersen2018,price2002
hardhnd,price2002
keller2016,price2002
krzewinska2018,price2002
linderholm2008,price2002
kalmring2010,price2002
olend,price2002
lund2008,price2002
kristjansdottir2015,price2002
NOAUTHOR14,price2002
knudson2012,price2002
larsson2007,price2002
lund2005,price2002
lund2015,price2002
lund2013,price2002
lucas2007,price2002
lund2019,price2002
lund2006,price2002
pedersennd,price2002
milek2012,price2002
lund2016,price2002
lund2017,price2002
pricend,price2002
price2014,price2002
NOAUTHOR18,price2002
odeback2018,price2002
osullivan2015,price2002
raffield2016,price2002
price2010,price2002
peschel2017,price2002
wrcnd,price2002
price2006,price2002
NOAUTHOR22,price2002
price2020,price2002
price2011,price2002
pluskowskind,price2002
price2019,price2002
NOAUTHOR25,price2002
raffield2018,price2002
price2018,price2002
price2012,price2002
raffield2015,price2002
raffield2019,price2002
rosengren2010,price2002
ulriksen2018,price2002
wickholm2006,price2002
skre2019,price2002
NOAUTHOR33,price2002
NOAUTHOR36,price2002
williams2016,price2002
moen2020,price2002
lund2021,price2001
frei2011,price2001
gardela2007,price2001
hillerdal2010,price2001
lund2008,price2001
knudson2012,price2001
price2014,price2001
lund2021,price2008
barndon2018,price2008
eriksen2017,price2008
eriksen2013,price2008
NOAUTHOR8,price2008
eriksen2016,price2008
gardela2015,price2008
gardeland,price2008
harrison2015,price2008
lund2020,price2008
leslie2015,price2008
lund2013,price2008
lund2019,price2008
lund2016,price2008
price2014,price2008
osullivan2015,price2008
raffield2016,price2008
price2010,price2008
wrcnd,price2008
NOAUTHOR22,price2008
raninen2014,price2008
price2019,price2008
NOAUTHOR25,price2008
ulriksen2018,price2008
williams2016,price2008
lund2021,price2010
bill2019,price2010
eriksen2013,price2010
fahlander2018,price2010
NOAUTHOR8,price2010
fahlander2016,price2010
gardela2015,price2010
gardela2018,price2010
harris2017,price2010
harrison2015,price2010
heenpettersen2018,price2010
leonard2011,price2010
lund2019,price2010
price2014,price2010
odeback2018,price2010
NOAUTHOR22,price2010
price2011,price2010
price2019,price2010
price2018,price2010
raffield2018,price2010
toplak2018,price2010
NOAUTHOR33,price2010
zoega2017,price2010
williams2014,price2010
williams2016,price2010
gardeland,price2010
lund2021,price2014
barndon2018,price2014
baug2019,price2014
bill2019,price2014
lund2020,price2014
lund2019,price2014
lund2016,price2014
lund2017,price2014
raffield2016,price2014
peschel2017,price2014
price2019,price2014
raffield2015,price2014
zachrisson2018,price2014
williams2016,price2014
lund2021,price2018
carver2015,price2018
krzewinska2018,price2018
price2018,price2018
NOAUTHOR21,price2018
price2020,price2018
price2019,price2018
reiter2019,price2018
lund2021,price2019
edberg2019,price2019
lund2019,price2019
raffield2016,price2019
raffield2019,price2019
lund2021,price2012
NOAUTHOR8,price2012
fredriksen2014,price2012
frei2012,price2012
henriksen2017,price2012
krzewinska2018,price2012
price2014,price2012
pricenda,price2012
price2018,price2012
peschel2017,price2012
price2020,price2012
price2012,price2012
price2019,price2012
toplak2018,price2012
gardeland,price2012
lund2021,price2016
aannestad2018,price2016
baug2019,price2016
bill2019,price2016
heenpettersen2019,price2016
hedenstiernajonson2017,price2016
hennius2018,price2016
price2018,price2016
odeback2018,price2016
raffield2016,price2016
NOAUTHOR21,price2016
price2020,price2016
lund2021,price2020
gardela2018,price2020
raffield2016,price2020
lund2021,puskina2017
lund2021,raffield2014
hadley2018,raffield2014
hadley2016,raffield2014
lund2015,raffield2014
lund2021,raffield2016
gardela2018,raffield2016
griffiths2019,raffield2016
hadley2018,raffield2016
odeback2018,raffield2016
raffield2016,raffield2016
raffield2019,raffield2016
raffield2018,raffield2016
moen2020,raffield2016
lund2021,raffield2019
raffield2016,raffield2019
lund2021,raffield2017
baug2019,raffield2017
raffield2016,raffield2017
raffield2018,raffield2017
raffield2019,raffield2017
lund2021,raffield2018
price2019,raffield2018
lund2021,raja2018
croix2019,raja2018
lund2021,rasmussen2014
imer2014,rasmussen2014
tummuscheit2014,rasmussen2014
lund2021,ravn2012
lund2021,rebkowski2019
lund2021,richards2018
hadley2018,richards2018
lund2021,richards2012
hadley2018,richards2012
hadley2016,richards2012
richards2018,richards2012
lund2021,roesdahl2014
ashby2015,roesdahl2014
beck2018,roesdahl2014
christensen2018,roesdahl2014
christiansen2019,roesdahl2014
feveile2017,roesdahl2014
goodchild2017,roesdahl2014
jessen2016,roesdahl2014
pedersen2019,roesdahl2014
NOAUTHOR28,roesdahl2014
stott2019,roesdahl2014
lund2021,rogers2020
hilberg2014,rogers2020
mcleod2011,rogers2020
lund2021,rohdesloth2012
lund2021,roslund2007
billnd,roslund2007
gardela2015,roslund2007
gustin2017,roslund2007
krzewinska2018,roslund2007
roslund2015,roslund2007
raffield2019,roslund2007
roslund2017,roslund2007
roslund2013,roslund2007
NOAUTHOR32,roslund2007
lund2021,roslund2013
lund2021,roslund2015
hilberg2013,roslund2015
lund2021,rosvold2019
lund2021,rundberget2017
lund2021,rundkvist2015
kalmring2017,rundkvist2015
lund2021,runge2018
runge2018,runge2018
stott2019,runge2018
lund2021,russel2014
hadley2018,russel2014
hadley2016,russel2014
kelly2015,russel2014
raffield2016,russel2014
rogers2020,russel2014
lund2021,said1978
kristjansdottir2015,said1978
nielsen2011,said1978
lund2021,sanmark2017
mainland2018,sanmark2017
zachrisson2017,sanmark2017
lund2021,sanmark2013
raffield2014,sanmark2013
sanmarkndb,sanmark2013
stene2017,sanmark2013
lund2021,schietzel2014
gardela2018,schietzel2014
hilberg2013,schietzel2014
hilberg2018,schietzel2014
odeback2018,schietzel2014
voncarnapbornheim2014,schietzel2014
lund2021,schmid2017
lund2021,schneidhofer2017
bill2019,schneidhofer2017
tonning2020,schneidhofer2017
lund2021,schultze2008
croix2015,schultze2008
hilberg2013,schultze2008
hilberg2018,schultze2008
hilberg2014,schultze2008
kalmring2012,schultze2008
voncarnapbornheim2014,schultze2008
lund2021,semple2013
lund2016,semple2013
sanmarkndb,semple2013
lund2021,sharples2020
lund2021,sindbaek2007
ashby2015,sindbaek2007
barrett2008,sindbaek2007
barrett2010,sindbaek2007
baug2017,sindbaek2007
carver2015,sindbaek2007
croix2019,sindbaek2007
downham2015,sindbaek2007
glorstad2017,sindbaek2007
hennius2018,sindbaek2007
holst2014,sindbaek2007
kalmring2013,sindbaek2007
lund2008,sindbaek2007
jessen2016,sindbaek2007
kristjansdottir2015,sindbaek2007
lund2017,sindbaek2007
lund2016,sindbaek2007
pedersennda,sindbaek2007
osullivan2015,sindbaek2007
pedersen2017,sindbaek2007
sindbaek2007,sindbaek2007
raninen2014,sindbaek2007
sindbaek2014,sindbaek2007
svendsen2016,sindbaek2007
sindbaeknd,sindbaek2007
NOAUTHOR28,sindbaek2007
skre2015,sindbaek2007
knappett2025,sindbaek2007
weissnd,sindbaek2007
vonholstein2014,sindbaek2007
sindbaeknda,sindbaek2007
sindbaek2017,sindbaek2007
svendsen2019,sindbaek2007
williams2015,sindbaek2007
lund2021,sindbaek2011
aannestad2018,sindbaek2011
ashby2015,sindbaek2011
baug2019,sindbaek2011
borake2018,sindbaek2011
croix2015,sindbaek2011
christiansen2019,sindbaek2011
croix2019,sindbaek2011
ellingsen2019,sindbaek2011
glorstad2015,sindbaek2011
gullbekk2014,sindbaek2011
heenpettersen2019,sindbaek2011
hrnjic2018,sindbaek2011
hennius2018,sindbaek2011
raffield2016,sindbaek2011
raninen2014,sindbaek2011
raffield2018,sindbaek2011
skre2017,sindbaek2011
sindbaek2017,sindbaek2011
stene2017,sindbaek2011
vesteinsson2016,sindbaek2011
lund2021,sindbaek2013
ashby2015,sindbaek2013
croix2015,sindbaek2013
lund2021,sindbaek2017
baug2019,sindbaek2017
croix2019,sindbaek2017
sindbaek2018,sindbaek2017
lund2021,sindbaek2018
croix2019,sindbaek2018
lund2021,skre2008
baug2017,skre2008
billnd,skre2008
croix2015,skre2008
fabech2013,skre2008
gullbekk2014,skre2008
hadley2016,skre2008
hillerdal2010,skre2008
ingvardson2012,skre2008
lund2019,skre2008
pedersennda,skre2008
price2010,skre2008
raffield2019,skre2008
skrend,skre2008
thend,skre2008
sheehannd,skre2008
sindbaeknd,skre2008
sindbaek2011,skre2008
wouters2016,skre2008
NOAUTHOR31,skre2008
skre2019,skre2008
skre2017,skre2008
NOAUTHOR32,skre2008
stene2017,skre2008
lund2021,skre2011
aannestad2018,skre2011
baug2019,skre2011
billnd,skre2011
bill2016,skre2011
croix2019,skre2011
croix2015,skre2011
borake2018,skre2011
smith2013,skre2011
hilberg2014,skre2011
ijssennagger2013,skre2011
pedersennda,skre2011
richards2018,skre2011
thend,skre2011
NOAUTHOR28,skre2011
skre2015,skre2011
skre2017,skre2011
oye2014,skre2011
lund2021,skre2017
ellingsen2019,skre2017
loftsgarden2019,skre2017
pilo2020,skre2017
raffield2019,skre2017
price2018,skre2017
sheehannd,skre2017
skre2017,skre2017
lund2021,skre2019
gullbekk2014,skre2019
lund2021,soderberg2005
andren2013,soderberg2005
borake2018,soderberg2005
eriksen2013,soderberg2005
fabech2013,soderberg2005
ellingsen2019,soderberg2005
fallgren2008,soderberg2005
forest2011,soderberg2005
holst2013,soderberg2005
jessen2016,soderberg2005
jorgensennd,soderberg2005
larsson2007,soderberg2005
osullivan2015,soderberg2005
poulsen2011,soderberg2005
pedersen2019,soderberg2005
rundkvist2014,soderberg2005
skre2019,soderberg2005
lund2021,solli2002
amundsen2017,solli2002
arwillnordbladh2012,solli2002
arwillnordbladh2013,solli2002
bergstol2004,solli2002
christensen2013,solli2002
eriksen2013,solli2002
NOAUTHOR8,solli2002
heenpettersen2018,solli2002
olend,solli2002
jahnsen2016,solli2002
lund2015,solli2002
lund2013,solli2002
lund2017,solli2002
lund2016,solli2002
nielsen2011,solli2002
pedersenndb,solli2002
price2019,solli2002
spangennd,solli2002
NOAUTHOR36,solli2002
gardeland,solli2002
lund2021,solli2018
pilo2020,solli2018
lund2021,solli2011
stene2017,solli2011
lund2021,sovso2014
imer2014,sovso2014
lund2021,spangen2006
lund2021,staecker2004
lund2008,staecker2004
lund2020,staecker2004
lund2005,staecker2004
lund2006,staecker2004
oehrl2017,staecker2004
lund2010,staecker2004
oehrl2019,staecker2004
zachrisson2018,staecker2004
ahfeldt2015,staecker2004
lund2021,stanislawski2013
croix2015,stanislawski2013
gardela2015,stanislawski2013
lund2021,stanislawski2014
lund2021,star2017
hennius2018,star2017
pilo2018,star2017
star2017,star2017
lund2021,steinforth2015
hadley2016,steinforth2015
richards2018,steinforth2015
steinforth2015,steinforth2015
lund2021,stene2017
loftsgarden2019,stene2017
pilo2018,stene2017
pilo2020,stene2017
rosvold2019,stene2017
lund2021,stidsing2014
borake2018,stidsing2014
christiansen2019,stidsing2014
pedersen2019,stidsing2014
lund2021,stott2019
lund2021,sutherland2009
smith2018,sutherland2009
sutherland2015,sutherland2009
lund2021,svanberg2003
aannestad2018,svanberg2003
androshchuk2010,svanberg2003
barrett2008,svanberg2003
barrett2010,svanberg2003
croix2019,svanberg2003
eriksen2013,svanberg2003
croix2015,svanberg2003
NOAUTHOR8,svanberg2003
eriksen2016,svanberg2003
gardela2015,svanberg2003
gardeland,svanberg2003
gardela2018,svanberg2003
halstadmcguire2010,svanberg2003
gustin2017,svanberg2003
holst2014,svanberg2003
hardhnd,svanberg2003
jahnsen2016,svanberg2003
kershaw2009,svanberg2003
lund2008,svanberg2003
kristjansdottir2015,svanberg2003
lund2004,svanberg2003
lund2013,svanberg2003
lund2019,svanberg2003
lucas2007,svanberg2003
pedersennd,svanberg2003
lund2017,svanberg2003
lund2016,svanberg2003
price2010,svanberg2003
NOAUTHOR21,svanberg2003
pricendb,svanberg2003
price2019,svanberg2003
NOAUTHOR25,svanberg2003
sindbaeknd,svanberg2003
ulriksen2018,svanberg2003
skre2019,svanberg2003
toplak2018,svanberg2003
NOAUTHOR32,svanberg2003
NOAUTHOR36,svanberg2003
williams2014,svanberg2003
williams2016,svanberg2003
moen2020,svanberg2003
lund2021,svendsen2016
svendsen2016,svendsen2016
svendsen2019,svendsen2016
lund2021,svendsen2019
lund2021,svensson2018
lund2021,svensson2009
rasmussen2014,svensson2009
sanmark2013,svensson2009
zachrissonnd,svensson2009
lund2021,thate2007
andren2013,thate2007
andrennd,thate2007
artelius2013,thate2007
beck2017,thate2007
